Conference,Year,Title,Authors,PDF Link,Code,status_code,Data,File name,Comments,Assigned To
AsiaCCS,2022,EPID with Efficient Proof of Non-Revocation,Sanders Olivier,dl.acm.org/doi/pdf/10.1145/3488932.3517392,,,,Olivier_Sanders_2022.pdf,,
AsiaCCS,2022,Wolf at the Door: Preventing Install-Time Attacks in npm with Latch,Wyss Elizabeth and Wittman Alexander and Davidson Drew and De Carli Lorenzo,dl.acm.org/doi/pdf/10.1145/3488932.3523262,https://github.com/elizabethwyss/Latch,200,,Elizabeth_Wyss_2022.pdf,,
AsiaCCS,2022,Stegozoa: Enhancing WebRTC Covert Channels with Video Steganography for Internet Censorship Circumvention,Figueira Gabriel and Barradas Diogo and Santos Nuno,dl.acm.org/doi/pdf/10.1145/3488932.3517419,,,,Gabriel_Figueira_2022.pdf,,
AsiaCCS,2022,Server-Side Browsers: Exploring the Web's Hidden Attack Surface,Musch Marius and Kirchner Robin and Boll Max and Johns Martin,dl.acm.org/doi/pdf/10.1145/3488932.3517414,,,,Marius_Musch_2022.pdf,,
AsiaCCS,2022,Port Contention Goes Portable: Port Contention Side Channels in Web Browsers,Rokicki Thomas,dl.acm.org/doi/pdf/10.1145/3488932.3517411,https://github.com/MIAOUS-group/web-port-contention,200,,Thomas_Rokicki_2022.pdf,,
AsiaCCS,2022,Lures for Money: A First Look into YouTube Videos Promoting Money-Making Apps,Nasir Noshaba and Iqbal Faqia and Zaheer Mahnoor and Shahjahan Mariam and Javed Mobin,dl.acm.org/doi/pdf/10.1145/3488932.3517404,,,,Noshaba_Nasir_2022.pdf,,
AsiaCCS,2023,Rethinking IoT Security: Understanding and Mitigating Out-of-Band Vulnerabilities,Wenyuan Xu,https://dl.acm.org/doi/pdf/10.1145/3579856.3596442,,,,Wenyuan_Xu.pdf,,
AsiaCCS,2023,Faster TFHE Bootstrapping with Block Binary Keys,"Changmin Lee,Seonhong Min,Jinyeong Seo,Yongsoo Song",https://dl.acm.org/doi/pdf/10.1145/3579856.3595804,https://github.com/SNUCP/blockkey-tfhe,200,,Changmin_Lee.pdf,,
AsiaCCS,2023,Flag: A Framework for Lightweight Robust Secure Aggregation,"Laasya Bangalore,Mohammad Hossein Faghihi Sereshgi,Carmit Hazay,Muthuramakrishnan Venkitasubramaniam",https://dl.acm.org/doi/pdf/10.1145/3579856.3595805,,,,Laasya_Bangalore.pdf,,
AsiaCCS,2023,Implementing and Optimizing Matrix Triples with Homomorphic Encryption,"Johannes Mono,Tim Güneysu",https://dl.acm.org/doi/pdf/10.1145/3579856.3590344,https://github.com/Crypto-TII/mat3,200,,Johannes_Mono.pdf,,
AsiaCCS,2023,Invasion of location privacy using online map services and smartphone sensors,"Hyunsoo Kim,Youngbae Jeon,Ji Won Yoon",https://dl.acm.org/doi/pdf/10.1145/3579856.3582828,https://github.com/aitch25/asiaccs23_location_tracker,200,,Hyunsoo_Kim.pdf,,
AsiaCCS,2023,Privacy-Preserving Record Linkage for Cardinality Counting,"Nan Wu,Dinusha Vatsalan,Mohamed Ali Kaafar,Sanath Kumar Ramesh",https://dl.acm.org/doi/pdf/10.1145/3579856.3590338,,,,Nan_Wu.pdf,,
AsiaCCS,2023,Investigating Users’ Understanding of Privacy Policies of Virtual Personal Assistant Applications,"Baiqi Chen,Tingmin Wu,Yanjun Zhang,Mohan Baruwal Chhetri,Guangdong Bai",https://dl.acm.org/doi/pdf/10.1145/3579856.3590335,https://github.com/UQ-Trust-Lab/VPAPPUsability,200,,Baiqi_Chen.pdf,,
AsiaCCS,2023,RecUP-FL: Reconciling Utility and Privacy in Federated learning via User-configurable Privacy Defense,"Yue Cui,Syed Irfan Ali Meerza,Zhuohang Li,Luyang Liu,Jiaxin Zhang,Jian Liu",https://dl.acm.org/doi/pdf/10.1145/3579856.3582819,,,,Yue_Cui.pdf,,
AsiaCCS,2023,LDL: A Defense for Label-Based Membership Inference Attacks,"Arezoo Rajabi,Dinuka Sahabandu,Luyao Niu,Bhaskar Ramasubramanian,Radha Poovendran",https://dl.acm.org/doi/pdf/10.1145/3579856.3582821,https://github.com/rajabia/LDL-A-Defense-for-Label-Based-Membership-Inference-Attacks,200,,Arezoo_Rajabi.pdf,,
AsiaCCS,2023,Extracting Privacy-Preserving Subgraphs in Federated Graph Learning using Information Bottleneck,"Chenhan Zhang,Weiqi Wang,James J.Q. Yu,Shui Yu",https://dl.acm.org/doi/pdf/10.1145/3579856.3595791,,,,Chenhan_Zhang.pdf,,
AsiaCCS,2023,LoDen: Making Every Client in Federated Learning a Defender Against the Poisoning Membership Inference Attacks,"Mengyao Ma,Yanjun Zhang,Pathum Chamikara Mahawaga Arachchige,Leo Yu Zhang,Mohan Baruwal Chhetri,Guangdong Bai",https://dl.acm.org/doi/pdf/10.1145/3579856.3590334,,,,Mengyao_Ma.pdf,,
AsiaCCS,2023,Data Privacy Examination against Semi-Supervised Learning,"Jiadong Lou,Xu Yuan,Miao Pan,Hao Wang,Nian-Feng Tzeng",https://dl.acm.org/doi/pdf/10.1145/3579856.3590333,,,,Jiadong_Lou.pdf,,
AsiaCCS,2023,Cage4Deno: A Fine-Grained Sandbox for Deno Subprocesses,"Marco Abbadini,Dario Facchinetti,Gianluca Oldani,Matthew Rossi,Stefano Paraboschi",https://dl.acm.org/doi/pdf/10.1145/3579856.3595799,https://github.com/unibg-seclab/cage4deno,200,,Marco_Abbadini.pdf,,
AsiaCCS,2023,CacheFX: A Framework for Evaluating Cache Security,"Daniel Genkin,William Kosasih,Fangfei Liu,Anna Trikalinou,Thomas Unterluggauer,Yuval Yarom",https://dl.acm.org/doi/pdf/10.1145/3579856.3595794,https://github.com/0xADE1A1DE/CacheFX,200,,Daniel_Genkin.pdf,,
AsiaCCS,2023,Multi-Tag: A Hardware-Software Co-Design for Memory Safety based on Multi-Granular Memory Tagging,"Martin Unterguggenberger,David Schrammel,Pascal Nasahl,Robert Schilling,Lukas Lamster,Stefan Mangard",https://dl.acm.org/doi/pdf/10.1145/3579856.3590331,,,,Martin_Unterguggenberger.pdf,,
AsiaCCS,2023,FlushTime: Towards Mitigating Flush-based Cache Attacks via Collaborating Flush Instructions and Timers on ARMv8-A,"Jingquan Ge,Fengwei Zhang",https://dl.acm.org/doi/pdf/10.1145/3579856.3595803,,,,Jingquan_Ge.pdf,,
AsiaCCS,2023,ShowTime: Amplifying Arbitrary CPU Timing Side Channels,"Antoon Purnal,Marton Bognar,Frank Piessens,Ingrid Verbauwhede",https://dl.acm.org/doi/pdf/10.1145/3579856.3590332,https://github.com/KULeuven-COSIC/ShowTime,200,,Antoon_Purnal.pdf,,
AsiaCCS,2023,Symbolic modelling of remote attestation protocols for device and app integrity on Android,"Abdulla Aldoseri,Tom Chothia,Jose Moreira,David Oswald",https://dl.acm.org/doi/pdf/10.1145/3579856.3582812,,,,Abdulla_Aldoseri.pdf,,
AsiaCCS,2023,Arvin: Greybox Fuzzing Using Approximate Dynamic CFG Analysis,"Sirus Shahini,Mu Zhang,Mathias Payer,Robert Ricci",https://dl.acm.org/doi/pdf/10.1145/3579856.3582813,,,,Sirus_Shahini.pdf,,
AsiaCCS,2023,AbsIntIO: Towards Showing the Absence of Integer Overflows in Binaries using Abstract Interpretation,"Alexander Küchler,Leon Wenning,Florian Wendland",https://dl.acm.org/doi/pdf/10.1145/3579856.3582814,https://doi.org/10.5281/zenodo.7663943,404,,Alexander_Küchler.pdf,,
AsiaCCS,2023,Eliminating Vulnerabilities by Disabling Unwanted Functionality in Binary Programs,"Mohamad Mansouri,Jun Xu,Georgios Portokalidis",https://dl.acm.org/doi/pdf/10.1145/3579856.3595796,https://github.com/MohamadMansouri/feature-disable,200,,Mohamad_Mansouri.pdf,,
AsiaCCS,2023,Secure and Efficient Mobile DNN Using Trusted Execution Environments,"Bin Hu,Yan Wang,Jerry Cheng,Tianming Zhao,Yucheng Xie,Xiaonan Guo,Yingying Chen",https://dl.acm.org/doi/pdf/10.1145/3579856.3582820,,,,Bin_Hu.pdf,,
AsiaCCS,2023,Stairway To Rainbow,"Gildas Avoine,Xavier Carpent,Diane Leblanc-Albarel",https://dl.acm.org/doi/pdf/10.1145/3579856.3582825,https://github.com/DianeLeblancAlbarel/Stairway-To-Rainbow,200,,Gildas_Avoine.pdf,,
AsiaCCS,2023,EMShepherd: Detecting Adversarial Samples via Side-channel Leakage,"Ruyi Ding,Cheng Gongye,Siyue Wang,A. Adam Ding,Yunsi Fei",https://dl.acm.org/doi/pdf/10.1145/3579856.3582827,,,,Ruyi_Ding.pdf,,
AsiaCCS,2023,Electromagnetic Signal Injection Attacks on Differential Signaling,"Youqian Zhang,Kasper Rasmussen",https://dl.acm.org/doi/pdf/10.1145/3579856.3590326,,,,Youqian_Zhang.pdf,,
AsiaCCS,2023,Formal Methods for Payment Protocols,David Basin,https://dl.acm.org/doi/pdf/10.1145/3579856.3596440,,,,David_Basin.pdf,,
AsiaCCS,2023,Model Stealing Attacks and Defenses: Where Are We Now?,N. Asokan,https://dl.acm.org/doi/pdf/10.1145/3579856.3596441,,,,N_Asokan.pdf,,
AsiaCCS,2023,On the Cryptographic Fragility of the Telegram Ecosystem,"Theo von Arx,Kenneth G. Paterson",https://dl.acm.org/doi/pdf/10.1145/3579856.3582811,,,,Theo_von.pdf,,
AsiaCCS,2023,PSI with computation or Circuit-PSI for Unbalanced Sets from Homomorphic Encryption,"Yongha Son,Jinhyuck Jeong",https://dl.acm.org/doi/pdf/10.1145/3579856.3582817,,,,Yongha_Son.pdf,,
AsiaCCS,2023,ZEKRA: Zero-Knowledge Control-Flow Attestation,"Heini Bergsson Debes,Edlira Dushku,Thanassis Giannetsos,Ali Marandi",https://dl.acm.org/doi/pdf/10.1145/3579856.3582833,,,,Heini_Bergsson.pdf,,
AsiaCCS,2023,Overdrive LowGear 2.0: Reduced-Bandwidth MPC without Sacrifice,"Pascal Reisert,Marc Rivinius,Toomas Krips,Ralf Kuesters",https://dl.acm.org/doi/pdf/10.1145/3579856.3582809,,,,Pascal_Reisert.pdf,,
AsiaCCS,2023,Benchmarking the Benchmarks,"Marc Miltenberger,Steven Arzt,Philipp Holzinger,Julius Näumann",https://dl.acm.org/doi/pdf/10.1145/3579856.3582830,https://github.com/Fraunhofer-SIT/AsiaCCS2023-BenchmarkingTheBenchmarks,200,,Marc_Miltenberger.pdf,,
AsiaCCS,2023,Ember-IO: Effective Firmware Fuzzing with Model-Free Memory Mapped IO,"Guy Farrelly,Michael Chesser,Damith C. Ranasinghe",https://dl.acm.org/doi/pdf/10.1145/3579856.3582840,https://github.com/Ember-IO/Ember-IO-Fuzzing,200,,Guy_Farrelly.pdf,,
AsiaCCS,2023,RaceBench: A Triggerable and Observable Concurrency Bug Benchmark,"Jiashuo Liang,Ming Yuan,Zhanzhao Ding,Siqi Ma,Xinhui Han,Chao Zhang",https://dl.acm.org/doi/pdf/10.1145/3579856.3595787,"https://github.com/rb130/RaceBench
https://github.com/rb130/RaceBenchData",,,Jiashuo_Liang.pdf,,
AsiaCCS,2023,BinWrap: Hybrid Protection against Native Node.js Add-ons,"George Christou,Grigoris Ntousakis,Eric Lahtinen,Sotiris Ioannidis,Vasileios P. Kemerlis,Nikos Vasilakis",https://dl.acm.org/doi/pdf/10.1145/3579856.3590330,https://github.com/atlas-brown/binwrap,404,,George_Christou.pdf,,
AsiaCCS,2023,Binary Function Clone Search in the Presence of Code Obfuscation and Optimization over Multi-CPU Architectures,"Abdullah Qasem,Mourad Debbabi,Bernard Lebel,Marthe Kassouf",https://dl.acm.org/doi/pdf/10.1145/3579856.3582818,https://drive.google.com/drive/folders/1Mytyb3KF55trbFs7oKeZnhjl88uBtRWz,,,Abdullah_Qasem.pdf,,
AsiaCCS,2023,SPEAR-V: Secure and Practical Enclave Architecture for RISC-V,"David Schrammel,Moritz Waser,Lukas Lamster,Martin Unterguggenberger,Stefan Mangard",https://dl.acm.org/doi/pdf/10.1145/3579856.3595784,https://github.com/IAIK/spearv,200,,David_Schrammel.pdf,,
AsiaCCS,2023,Sfitag: Efficient Software Fault Isolation with Memory Tagging for ARM Kernel Extensions,"Jiwon Seo,Junseung You,Yungi Cho,Yeongpil Cho,Donghyun Kwon,Yunheung Paek",https://dl.acm.org/doi/pdf/10.1145/3579856.3590341,,,,Jiwon_Seo.pdf,,
AsiaCCS,2023,An Evaluation Framework for Intrusion Prevention Systems on Serial Data Bus Networks,"Matthew Rogers,Kasper Rasmussen",https://dl.acm.org/doi/pdf/10.1145/3579856.3582810,,,,Matthew_Rogers.pdf,,
AsiaCCS,2023,#DM-Me: Susceptibility to Direct Messaging-Based Scams,"Raj Vardhan,Alok Chandrawal,Phakpoom Chinprutthiwong,Yangyong Zhang,Guofei Gu",https://dl.acm.org/doi/pdf/10.1145/3579856.3582815,https://github.com/dmmeresearch/InstagramCrawler,200,,Raj_Vardhan.pdf,,
AsiaCCS,2023,An End-to-End Analysis of Covid-Themed Scams in the Wild,"Behzad Ousat,Mohammad Ali Tofighi,Amin Kharraz",https://dl.acm.org/doi/pdf/10.1145/3579856.3582831,,,,Behzad_Ousat.pdf,,
AsiaCCS,2023,MASCARA : Systematically Generating Memorable And Secure Passphrases,"Avirup Mukherjee,Kousshik Murali,Shivam Kumar Jha,Niloy Ganguly,Rahul Chatterjee,Mainack Mondal",https://dl.acm.org/doi/pdf/10.1145/3579856.3582839,https://github.com/Mainack/MASCARA-passphrase-code-data,200,,Avirup_Mukherjee.pdf,,
AsiaCCS,2023,How Secure Are The Main Real-World Mix Networks — Case Studies To Explore Vulnerabilities And Usability,Kun Peng,https://dl.acm.org/doi/pdf/10.1145/3579856.3595785,,,,Kun_Peng.pdf,,
AsiaCCS,2023,Democratizing election verification: new methods for addressing an ancient attacker model,Vanessa Teague,https://dl.acm.org/doi/pdf/10.1145/3579856.3596443,,,,Vanessa_Teague.pdf,,
AsiaCCS,2023,FLAIR: Defense against Model Poisoning Attack in Federated Learning,"Atul Sharma,Wei Chen,Joshua Zhao,Qiang Qiu,Saurabh Bagchi,Somali Chaterji",https://dl.acm.org/doi/pdf/10.1145/3579856.3582836,https://github.com/icanforce/federated-learning-flair,200,,Atul_Sharma.pdf,,
AsiaCCS,2023,BFU: Bayesian Federated Unlearning with Parameter Self-Sharing,"Weiqi Wang,Zhiyi Tian,Chenhan Zhang,An Liu,Shui Yu",https://dl.acm.org/doi/pdf/10.1145/3579856.3590327,https://github.com/wwq5-code/BFU-Code,200,,Weiqi_Wang.pdf,,
AsiaCCS,2023,SoK: Systematizing Attack Studies in Federated Learning – From Sparseness to Completeness,"Geetanjli Sharma,M.A.P. Chamikara,Mohan Baruwal Chhetri,Yi-Ping Phoebe Chen",https://dl.acm.org/doi/pdf/10.1145/3579856.3590328,,,,Geetanjli_Sharma.pdf,,
AsiaCCS,2023,Going Haywire: False Friends in Federated Learning and How to Find Them,"William Aiken,Paula Branco,Guy-Vincent Jourdan",https://dl.acm.org/doi/pdf/10.1145/3579856.3595790,,,,William_Aiken.pdf,,
AsiaCCS,2023,Deepfake CAPTCHA: A Method for Preventing Fake Calls,"Lior Yasur,Guy Frankovits,Fred M. Grabovski,Yisroel Mirsky",https://dl.acm.org/doi/pdf/10.1145/3579856.3595801,,,,Lior_Yasur.pdf,,
AsiaCCS,2023,"A New Look at Blockchain Leader Election: Simple, Efficient, Sustainable and Post-Quantum","Muhammed F. Esgin,Oguzhan Ersoy,Veronika Kuchta,Julian Loss,Amin Sakzad,Ron Steinfeld,Xiangwen Yang,Raymond K. Zhao",https://dl.acm.org/doi/pdf/10.1145/3579856.3595792,https://gitlab.com/raykzhao/ivrf,200,,Muhammed_Esgin.pdf,,
AsiaCCS,2023,IGA : An Improved Genetic Algorithm to Construct Weightwise (Almost) Perfectly Balanced Boolean Functions with High Weightwise Nonlinearity,"Lili Yan,Jingyi Cui,Jian Liu,Guangquan Xu,Lidong Han,Alireza Jolfaei,Xi Zheng",https://dl.acm.org/doi/pdf/10.1145/3579856.3590337,,,,Lili_Yan.pdf,,
AsiaCCS,2023,FUSE – Flexible File Format and Intermediate Representation for Secure Multi-Party Computation,"Lennart Braun,Moritz Huppert,Nora Khayata,Thomas Schneider,Oleksandr Tkachenko",https://dl.acm.org/doi/pdf/10.1145/3579856.3590340,,,,Lennart_Braun.pdf,,
AsiaCCS,2023,A Trade-off SVP-solving Strategy based on a Sharper pnj-BKZ Simulator,"Leizhang Wang,Yuntao Wang,Baocang Wang",https://dl.acm.org/doi/pdf/10.1145/3579856.3595802,,,,Leizhang_Wang.pdf,,
AsiaCCS,2023,Communication-Efficient Inner Product Private Join and Compute with Cardinality,"Koji Chida,Koki Hamada,Atsunori Ichikawa,Masanobu Kii,Junichi Tomida",https://dl.acm.org/doi/pdf/10.1145/3579856.3582826,,,,Koji_Chida.pdf,,
AsiaCCS,2023,Jujutsu: A Two-stage Defense against Adversarial Patch Attacks on Deep Neural Networks,"Zitao Chen,Pritam Dash,Karthik Pattabiraman",https://dl.acm.org/doi/pdf/10.1145/3579856.3582816,https://github.com/DependableSystemsLab/Jujutsu,200,,Zitao_Chen.pdf,,
AsiaCCS,2023,Mitigating Adversarial Attacks by Distributing Different Copies to Different Buyers,"Jiyi Zhang,Han Fang,Wesley Joon-Wie Tann,Ke Xu,Chengfang Fang,Ee-Chien Chang",https://dl.acm.org/doi/pdf/10.1145/3579856.3582824,,,,Jiyi_Zhang.pdf,,
AsiaCCS,2023,Boost Off/On-Manifold Adversarial Robustness for Deep Learning with Latent Representation Mixup,"Mengdie Huang,Yi Xie,Xiaofeng Chen,Jin Li,Changyu Dong,Zheli Liu,Willy Susilo",https://dl.acm.org/doi/pdf/10.1145/3579856.3595786,https://github.com/2022Submit/LarepMixup,200,,Mengdie_Huang.pdf,,
AsiaCCS,2023,DHBE: Data-free Holistic Backdoor Erasing in Deep Neural Networks via Restricted Adversarial Distillation,"Zhicong Yan,Shenghong Li,Ruijie Zhao,Yuan Tian,Yuanyuan Zhao",https://dl.acm.org/doi/pdf/10.1145/3579856.3582822,https://github.com/yanzhicong/DHBE,200,,Zhicong_Yan.pdf,,
AsiaCCS,2023,T-TER: Defeating A2 Trojans with Targeted Tamper-Evident Routing,"Timothy Trippel,Kang G. Shin,Kevin B. Bush,Matthew Hicks",https://dl.acm.org/doi/pdf/10.1145/3579856.3582837,,,,Timothy_Trippel.pdf,,
AsiaCCS,2023,SPARTA: Signal Propagation-based Attack Recognition and Threat Avoidance for Automotive Networks,"Oleg Schell,Marcel Kneib",https://dl.acm.org/doi/pdf/10.1145/3579856.3595788,,,,Oleg_Schell.pdf,,
AsiaCCS,2023,Investigating Traffic Analysis Attacks on Apple iCloud Private Relay,"Ali Zohaib,Jade Sheffey,Amir Houmansadr",https://dl.acm.org/doi/pdf/10.1145/3579856.3595793,https://traces.cs.umass.edu/index.php/Network/Network,200,,Ali_Zohaib.pdf,,
AsiaCCS,2023,"A Honey postMessage, but a Heart of Gall: Exploiting Push Service in Service Workers Via postMessage","Yeomin Jeong,Woonghee Lee,Junbeom Hur",https://dl.acm.org/doi/pdf/10.1145/3579856.3590342,,,,Yeomin_Jeong.pdf,,
AsiaCCS,2023,Secrets Revealed in Container Images: An Internet-wide Study on Occurrence and Impact,"Markus Dahlmanns,Constantin Sander,Robin Decker,Klaus Wehrle",https://dl.acm.org/doi/pdf/10.1145/3579856.3590329,,,,Markus_Dahlmanns.pdf,,
AsiaCCS,2023,Securing Container-based Clouds with Syscall-aware Scheduling,"Michael V. Le,Salman Ahmed,Dan Williams,Hani Jamjoom",https://dl.acm.org/doi/pdf/10.1145/3579856.3582835,https://github.com/kubernetes-sigs/scheduler-plugins/tree/master/kep/399-sysched-scoring,200,,Michael_Le.pdf,,
AsiaCCS,2023,IOTLB-SC: An Accelerator-Independent Leakage Source in Modern Cloud Systems,"Thore Tiemann,Zane Weissman,Thomas Eisenbarth,Berk Sunar",https://dl.acm.org/doi/pdf/10.1145/3579856.3582838,,,,Thore_Tiemann.pdf,,
AsiaCCS,2023,Security Properties of Virtual Remotes and SPOOKing their violations,"Joshua David Oetting Majors,Edgardo Barsallo Yi,Amiya Maji,Darren Wu,Saurabh Bagchi,Aravind Machiry",https://dl.acm.org/doi/pdf/10.1145/3579856.3582834,,,,Joshua_Majors.pdf,,
AsiaCCS,2023,Payment with Dispute Resolution: A Protocol for Reimbursing Frauds Victims,"Aydin Abadi,Steven J. Murdoch",https://dl.acm.org/doi/pdf/10.1145/3579856.3595789,,,,Aydin_Abadi.pdf,,
AsiaCCS,2023,Do Users Really Know Alexa? Understanding Alexa Skill Security Indicators,"Yangyong Zhang,Raj Vardhan,Phakpoom Chinprutthiwong,Guofei Gu",https://dl.acm.org/doi/pdf/10.1145/3579856.3595795,,,,Yangyong_Zhang.pdf,,
AsiaCCS,2023,Formalising Application-Driven Authentication & Access-Control based on Users’ Companion Devices,"Chris Culnane,Ioana Boureanu,Jean Snyman,Stephan Wesemeyer,Helen Treharne",https://dl.acm.org/doi/pdf/10.1145/3579856.3595800,,,,Chris_Culnane.pdf,,
AsiaCCS,2023,CryptoShield - Automatic On-Device Mitigation for Crypto API Misuse in Android Applications,"Florian Draschbacher,Johannes Feichtner",https://dl.acm.org/doi/pdf/10.1145/3579856.3582832,https://extgit.iaik.tugraz.at/fdraschbacher/cryptoshield,200,,Florian_Draschbacher.pdf,,
AsiaCCS,2023,QUDA: Query-Limited Data-Free Model Extraction,"Zijun Lin,Ke Xu,Chengfang Fang,Huadi Zheng,Aneez Ahmed Jaheezuddin,Jie Shi",https://dl.acm.org/doi/pdf/10.1145/3579856.3590336,,,,Zijun_Lin.pdf,,
AsiaCCS,2023,Masked Language Model Based Textual Adversarial Example Detection,"Xiaomei Zhang,Zhaoxi Zhang,Qi Zhong,Xufei Zheng,Yanjun Zhang,Shengshan Hu,Leo Yu Zhang",https://dl.acm.org/doi/pdf/10.1145/3579856.3590339,https://github.com/mlmddetection/MLMDdetection,200,,Xiaomei_Zhang.pdf,,
AsiaCCS,2023,CASSOCK: Viable Backdoor Attacks against DNN in the Wall of Source-Specific Backdoor Defenses,"Shang Wang,Yansong Gao,Anmin Fu,Zhi Zhang,Yuqing Zhang,Willy Susilo,Dongxi Liu",https://dl.acm.org/doi/pdf/10.1145/3579856.3582829,,,,Shang_Wang.pdf,,
AsiaCCS,2023,A Transformer-based Function Symbol Name Inference Model from an Assembly Language for Binary Reversing,"Hyunjin Kim,Jinyeong Bak,Kyunghyun Cho,Hyungjoon Koo",https://dl.acm.org/doi/pdf/10.1145/3579856.3582823,https://github.com/agwaBom/AsmDepictor,200,,Hyunjin_Kim.pdf,,
AsiaCCS,2023,ThreadLock: Native Principal Isolation Through Memory Protection Keys,"William Blair,William Robertson,Manuel Egele",https://dl.acm.org/doi/pdf/10.1145/3579856.3595797,https://github.com/BUseclab/threadlock,404,,William_Blair.pdf,,
AsiaCCS,2023,Secure Context Switching of Masked Software Implementations,"Barbara Gigerl,Robert Primas,Stefan Mangard",https://dl.acm.org/doi/pdf/10.1145/3579856.3595798,https://github.com/barbara-gigerl/sw-masking-rtos,404,,Barbara_Gigerl.pdf,,
AsiaCCS,2023,A Scalable Double Oracle Algorithm for Hardening Large Active Directory Systems,"Yumeng Zhang,Max Ward,Mingyu Guo,Hung Nguyen",https://dl.acm.org/doi/pdf/10.1145/3579856.3590343,,,,Yumeng_Zhang.pdf,,
AsiaCCS,2023,Uncovering Vulnerabilities of Bluetooth Low Energy IoT from Companion Mobile Apps with Ble-Guuide,"Pallavi Sivakumaran,Chaoshun Zuo,Zhiqiang Lin,Jorge Blasco",https://dl.acm.org/doi/pdf/10.1145/3579856.3595806,https://github.com/projectbtle/BLE-GUUIDE,200,,Pallavi_Sivakumaran.pdf,,
